phrase,en,id
汹涌,to surge up violently (of ocean,4663
胸膛,chest,4664
胸有成竹,to plan in advance,4665
雄厚,robust,4666
休克,shock,4667
休眠,to be dormant,4668
休想,don't think,4669
休养,to recuperate,4670
修补,to mend,4671
修长,slender,4672
修订,to revise,4673
修路,to repair a road,4674
修正,to revise,4675
羞愧,ashamed,4676
秀丽,pretty,4677
秀美,elegant,4678
袖手旁观,to watch with folded arms,4679
绣,to embroider,4680
锈,to corrode,4681
嗅觉,sense of smell,4682
须,must,4683
虚,emptiness,4684
虚构,to make up,4685
虚幻,imaginary,4686
虚假,FALSE,4687
虚拟,to imagine,4688
虚弱,weak,4689
虚伪,FALSE,4690
需,to require,4691
徐徐,slowly,4692
许,to allow,4693
许可证,license,4694
旭日,the rising sun,4695
序,order,4696
序幕,prologue,4697
叙述,to relate,4698
酗酒,heavy drinking,4699
续,to continue,4700
絮叨,long-winded,4701
宣称,to assert,4702
宣读,to read out loud to an audience,4703
宣告,to declare,4704
宣誓,to swear an oath,4705
宣泄,to drain,4706
宣言,declaration,4707
宣扬,to proclaim,4708
喧哗,hubbub,4709
喧闹,to make a noise,4710
玄,black,4711
玄机,profound theory,4712
悬挂,to suspend,4713
悬念,suspense in a movie,4714
悬殊,widely different,4715
悬崖,precipice,4716
旋律,melody,4717
旋涡,spiral,4718
选民,voter,4719
选项,to make a choice,4720
选用,to choose for some purpose,4721
炫耀,dazzling,4722
削弱,to weaken,4723
靴子,boots,4724
穴位,acupuncture point,4725
学历,educational background,4726
学士,bachelor's degree,4727
学说,theory,4728
学堂,college,4729
学业,studies,4730
学艺,to learn a skill or art,4731
学子,(literary) student,4732
雪山,snow-capped mountain,4733
雪上加霜,to add hail to snow,4734
血脉,blood vessels,4735
血栓,blood clot,4736
血压,blood pressure,4737
血缘,bloodline,4738
勋章,medal,4739
熏,to smoke,4740
熏陶,to seep in,4741
寻,to search,4742
寻常,usual,4743
寻觅,to look for,4744
巡逻,to patrol (police,4745
循序渐进,in sequence,4746
训,to teach,4747
驯,to attain gradually,4748
逊色,inferior (often in the combination 毫无逊色,4749
丫头,girl,4750
压倒,to overwhelm,4751
压缩,to compress,4752
压抑,to constrain or repress emotions,4753
压制,to suppress,4754
押,to mortgage,4755
鸦雀无声,lit. crow and peacock make no sound,4756
牙齿,tooth,4757
牙膏,toothpaste,4758
芽,bud,4759
哑,dumb,4760
咽喉,throat,4761
烟囱,chimney,4762
烟火,smoke and fire,4763
淹,to flood,4764
延,to prolong,4765
延缓,to defer,4766
延误,to delay,4767
严谨,rigorous,4768
严禁,to strictly prohibit,4769
严峻,grim,4770
严密,strict,4771
言辞,words,4772
言论,expression of opinion,4773
言行,words and actions,4774
岩石,rock,4775
炎热,blistering hot,4776
炎症,inflammation,4777
沿岸,coastal area,4778
沿途,along the sides of the road,4779
沿线,along the line,4780
研讨,discussion,4781
阎王,same as 阎罗王,4782
衍生,to give rise to,4783
掩盖,to conceal,4784
掩护,to screen,4785
掩饰,to cover up,4786
眼红,to covet,4787
眼界,ken,4788
眼色,signal made with one's eyes,4789
眼神,expression or emotion showing in one's eyes,4790
眼下,now,4791
演变,to develop,4792
演播室,broadcasting studio,4793
演技,acting,4794
演练,drill,4795
演示,to demonstrate,4796
演说,speech,4797
演习,maneuver,4798
演戏,to put on a play,4799
演艺圈,show business,4800
演绎,(of a story etc) to unfold,4801
厌烦,bored,4802
厌倦,to be weary of,4803
咽,to swallow,4804
艳丽,gorgeous,4805
验,to examine,4806
验收,to inspect and accept,4807
验证,to inspect and verify,4808
焰火,fireworks,4809
燕子,swallow,4810
秧歌,Yangge,4811
扬,to raise,4812
阳性,positive,4813
杨树,poplar tree,4814
洋溢,brimming with,4815
养活,to provide for,4816
养老金,pension,4817
养老院,nursing home,4818
养生,to maintain good health,4819
养殖,to cultivate,4820
氧,oxygen,4821
痒,to itch,4822
样本,sample,4823
样品,sample,4824
妖怪,monster,4825
邀,to invite,4826
窑,kiln,4827
谣言,rumor,4828
摇摆,to sway,4829
摇滚,rock 'n' roll,4830
摇晃,to rock,4831
摇篮,cradle,4832
摇摇欲坠,tottering,4833
遥控,remote control,4834
遥远,distant,4835
药材,medicinal ingredient,4836
药方,prescription,4837
要不,otherwise,4838
要不是,if it were not for,4839
要点,main point,4840
要害,vital part,4841
要紧,important,4842
要领,main aspects,4843
要命,to cause sb's death,4844
要强,eager to excel,4845
钥匙,key,4846
耀眼,to dazzle,4847
椰子,coconut,4848
也就是说,in other words,4849
野餐,picnic,4850
野炊,to cook in the open air,4851
野蛮,barbarous,4852
野兽,beast,4853
野外,countryside,4854
野心,ambition,4855
野营,to camp,4856
业,line of business,4857
业绩,achievement,4858
夜班,night shift,4859
夜市,night market,4860
夜晚,night,4861
夜校,evening school,4862
夜以继日,night and day,4863
夜总会,nightclub,4864
液晶,liquid crystal,4865
液体,liquid,4866
一把手,working hand,4867
一线,front line,4868
一一,one by one,4869
伊斯兰教,Islam,4870
衣食住行,clothing,4871
医务,medical affairs,4872
依,to depend on,4873
依托,to rely on,4874
依依不舍,reluctant to part,4875
一不小心,in an unguarded moment,4876
一刹那,in a flash,4877
一大早,at dawn,4878
一动不动,motionless,4879
一度,for a time,4880
一概,all,4881
一概而论,to lump different matters together,4882
一个劲儿,erhua variant of 一个劲,4883
一晃,(of passing time) in an instant,4884
一技之长,proficiency in a particular field,4885
一面,one side,4886
一目了然,obvious at a glance,4887
一事无成,to have achieved nothing,4888
一瞬间,split second,4889
一味,blindly,4890
一系列,a series of,4891
一阵,a burst,4892
仪表,appearance,4893
怡然自得,happy and content,4894
姨,mother's sister,4895
移交,to transfer,4896
移植,to transplant,4897
遗留,to leave behind,4898
遗弃,to leave,4899
遗体,remains,4900
遗忘,to become forgotten,4901
遗物,remnant,4902
遗愿,final wishes of the departed,4903
遗址,ruins,4904
遗嘱,testament,4905
疑点,a doubtful point,4906
疑惑,to doubt,4907
疑虑,hesitation,4908
以,to use,4909
以免,in order to avoid,4910
以身作则,to set an example,4911
以至于,down to,4912
以致,to such an extent as to,4913
矣,classical final particle,4914
倚,to lean on,4915
一长一短,one long and another one short,4916
一成不变,nothing much changes,4917
一筹莫展,to be unable to find a solution,4918
一帆风顺,propitious wind throughout the journey,4919
一干二净,thoroughly,4920
一鼓作气,in a spurt of energy,4921
一锅粥,(lit.) a pot of porridge,4922
一回事,one thing,4923
一家人,household,4924
一经,as soon as,4925
一举,a move,4926
一举一动,every movement,4927
一卡通,Yikatong,4928
一揽子,all-inclusive,4929
一连,in a row,4930
一连串,a succession of,4931
一毛不拔,stingy,4932
一年到头,all year round,4933
一旁,aside,4934
一如既往,just as in the past,4935
一声不吭,to not say a word,4936
一手,a skill,4937
一塌糊涂,muddled and completely collapsing,4938
一体,an integral whole,4939
一天到晚,all day long,4940
一头,one head,4941
一无所有,not having anything at all,4942
一无所知,not knowing anything at all,4943
一心,wholeheartedly,4944
一心一意,concentrating one's thoughts and efforts,4945
一言不发,to not say a word,4946
一言一行,every word and action,4947
一眼,a glance,4948
一应俱全,with everything needed available,4949
一早,early in the morning,4950
义工,volunteer worker,4951
议,to comment on,4952
议程,agenda,4953
议会,parliament,4954
议员,member,4955
屹立,to tower,4956
亦,also,4957
异口同声,different mouths,4958
异想天开,to imagine the wildest thing,4959
异性,the opposite sex,4960
异议,objection,4961
抑扬顿挫,see 顿挫抑扬,4962
抑郁,depressed,4963
抑郁症,clinical depression,4964
抑制,to inhibit,4965
译,to translate,4966
易拉罐,pull-top can,4967
疫苗,vaccine,4968
益处,benefit,4969
意料,to anticipate,4970
意料之外,contrary to expectation,4971
意图,intent,4972
意向,intention,4973
溢,to overflow,4974
毅力,perseverance,4975
毅然,firmly,4976
因人而异,varying from person to person,4977
阴暗,dim,4978
阴性,negative,4979
音响,sound,4980
殷勤,politely,4981
银幕,movie screen,4982
引发,to lead to,4983
引经据典,lit. to quote the classics,4984
引领,to crane one's neck,4985
引擎,engine,4986
引人入胜,to enchant,4987
引人注目,to attract attention,4988
引入,to draw into,4989
引用,to quote,4990
引诱,to coerce,4991
饮水,drinking water,4992
饮用水,drinking water,4993
隐蔽,to conceal,4994
隐患,a danger concealed within sth,4995
隐瞒,to conceal,4996
隐情,sth one wishes to keep secret,4997
隐身,to hide oneself,4998
隐形,invisible,4999
隐性,hidden,5000
隐约,vague,5001
瘾,addiction,5002
印刷术,printing,5003
印章,seal,5004
印证,to seal,5005
应有尽有,everything that should be here is here,5006
英镑,pound sterling,5007
英俊,handsome,5008
婴儿,infant,5009
鹰,eagle,5010
迎,to welcome,5011
迎合,to cater to,5012
荧光,fluorescence,5013
盈利,profit,5014
营救,to rescue,5015
营造,to build,5016
赢家,winner,5017
影像,image,5018
应酬,social niceties,5019
应付,to deal with,5020
应聘,to accept a job offer,5021
应邀,at sb's invitation,5022
映,to reflect,5023
硬币,coin,5024
硬朗,robust,5025
硬盘,hard disk,5026
拥护,to endorse,5027
拥挤,crowded,5028
庸俗,vulgar,5029
永不,never,5030
永恒,eternal,5031
永久,everlasting,5032
勇往直前,to advance bravely,5033
勇于,to dare to,5034
涌,to bubble up,5035
涌入,to come pouring in,5036
涌现,to emerge in large numbers,5037
踊跃,to leap,5038
用餐,to eat a meal,5039
用功,diligent,5040
用力,to exert oneself physically,5041
用人,servant,5042
用意,intention,5043
优,excellent,5044
优化,optimization,5045
优雅,grace,5046
优异,exceptional,5047
优越,superior,5048
忧愁,to be worried,5049
忧虑,to worry,5050
忧郁,sullen,5051
悠久,long (tradition,5052
悠闲,leisurely,5053
尤为,especially,5054
由此看来,thereby,5055
由此可见,from this,5056
由来,origin,5057
由衷,heartfelt,5058
邮编,postal code,5059
邮政,postal service,5060
犹如,similar to,5061
犹豫不决,hesitancy,5062
油画,oil painting,5063
游船,yacht,5064
游览,to go sightseeing,5065
友情,friendly feelings,5066
友人,friend,5067
友善,friendly,5068
有待,not yet,5069
有的放矢,lit. have a target to shoot arrows against,5070
有机,organic,5071
有口无心,to speak harshly but without any bad intent,5072
有两下子,to have real skill,5073
有声有色,having sound and color,5074
有所,somewhat,5075
有所不同,to differ to some extent,5076
有望,hopeful,5077
有效期,period of validity,5078
有幸,fortunately,5079
有序,regular,5080
有益,useful,5081
有意,to intend,5082
有朝一日,one day,5083
有助于,to contribute to,5084
幼稚,young,5085
诱饵,bait,5086
诱发,to induce,5087
诱惑,to entice,5088
诱人,attractive,5089
余,extra,5090
余地,margin,5091
余额,balance (of an account,5092
渔船,fishing boat,5093
渔民,fisherman,5094
逾期,to be overdue,5095
愚蠢,silly,5096
愚公移山,the old man moves mountains,5097
舆论,public opinion,5098
与此同时,at the same time,5099
与否,whether or not,5100
与其,rather than...,5101
与日俱增,to increase steadily,5102
与时俱进,abreast of modern developments,5103
与众不同,to stand out from the masses,5104
予以,to give,5105
宇宙,universe,5106
语气,tone,5107
浴室,bathroom,5108
预定,to schedule in advance,5109
预感,to have a premonition,5110
预告,to forecast,5111
预见,to foresee,5112
预料,to forecast,5113
预赛,preliminary competition,5114
预示,to indicate,5115
预售,advance sale,5116
预算,budget,5117
预先,beforehand,5118
预言,to predict,5119
预兆,omen,5120
欲望,desire,5121
遇难,to perish,5122
遇上,encounter,5123
遇险,to get into difficulties,5124
寓言,fable,5125
寓意,moral,5126
愈合,to heal,5127
愈来愈,more and more,5128
愈演愈烈,ever more critical,5129
冤,injustice,5130
冤枉,to accuse wrongly,5131
渊源,origin,5132
元老,senior figure,5133
元首,head of state,5134
元宵节,Lantern Festival,5135
原本,originally,5136
原材料,raw materials,5137
原创,originality,5138
原地,(in) the original place,5139
原型,model,5140
原汁原味,original,5141
原装,genuine,5142
圆形,round,5143
缘分,fate or chance that brings people together,5144
源泉,fountainhead,5145
源头,source,5146
源于,has its origins in,5147
源源不断,a steady flow,5148
远程,remote,5149
远见,vision,5150
远近闻名,to be known far and wide,5151
怨恨,to resent,5152
怨气,grievance,5153
怨言,complaint,5154
院士,scholar,5155
曰,to speak,5156
约定俗成,established by popular usage,5157
月初,start of month,5158
月票,monthly ticket,5159
乐器,musical instrument,5160
岳父,wife's father,5161
岳母,wife's mother,5162
阅历,to experience,5163
悦耳,sweet-sounding,5164
越发,increasingly,5165
越过,to cross over,5166
晕倒,to faint,5167
陨石,meteorite,5168
孕妇,pregnant woman,5169
孕育,to be pregnant,5170
运河,canal,5171
运送,to transport,5172
运营,to be in operation,5173
运转,to work,5174
酝酿,(of alcohol) to ferment,5175
韵味,implicit charm in rhyme or sound,5176
蕴藏,to hold in store,5177
蕴涵,to contain,5178
杂技,acrobatics,5179
杂交,to hybridize,5180
杂乱无章,disordered and in a mess,5181
砸,to smash,5182
栽,to grow,5183
栽培,to grow,5184
宰,to slaughter livestock,5185
再度,once more,5186
再现,to recreate,5187
在线,online,5188
在意,to care about,5189
在职,to be employed,5190
载体,carrier,5191
攒,to collect,5192
暂,temporary,5193
赞不绝口,to praise without cease,5194
赞美,to admire,5195
赞叹,to exclaim in admiration,5196
赞叹不已,to be full of praise,5197
赞同,to approve of,5198
赞许,to praise,5199
赞扬,to praise,5200
葬,to bury,5201
葬礼,burial,5202
遭殃,to suffer a calamity,5203
凿,chisel,5204
早年,early years,5205
早日,soon,5206
枣,jujube,5207
造福,to benefit,5208
造假,to counterfeit,5209
造价,construction cost,5210
造就,to bring up,5211
造纸术,paper-making technology,5212
噪声,noise,5213
噪音,rumble,5214
则,(conjunction used to express contrast with a previous clause) but,5215
则,(conjunction used to express contrast with a previous clause) but,5216
责备,to blame,5217
责怪,to blame,5218
贼,thief,5219
增收,to increase revenue,5220
增添,to add,5221
扎根,to take root,5222
渣子,dregs,5223
闸,gear,5224
炸,to deep fry,5225
眨眼,to blink,5226
诈骗,to defraud,5227
柞,oak,5228
窄,narrow,5229
债务,debt,5230
占卜,to divine,5231
沾,to moisten,5232
沾光,to bask in the light,5233
粘,to glue,5234
瞻仰,to revere,5235
斩,to behead,5236
斩草除根,to cut weeds and eliminate the roots,5237
盏,a small cup,5238
展出,to put on display,5239
展览会,exhibition,5240
展望,outlook,5241
崭新,brand new,5242
占用,to occupy,5243
站立,to stand,5244
绽放,to blossom,5245
醮,to perform sacrifice,5246
张灯结彩,to be decorated with lanterns and colored banners,5247
张贴,to post,5248
张扬,to display ostentatiously,5249
长辈,one's elders,5250
长相,appearance,5251
掌管,in charge of,5252
帐篷,tent,5253
帐子,mosquito net,5254
账单,bill,5255
账号,account,5256
胀,dropsical,5257
招标,to invite bids,5258
招待,to receive,5259
招待会,reception,5260
招揽,to attract,5261
招募,to recruit,5262
招牌,signboard,5263
招收,to hire,5264
招数,move (in chess,5265
朝气蓬勃,full of youthful energy,5266
朝三暮四,lit. say three in the morning but four in the evening,5267
朝夕相处,be together day and night,5268
着迷,to be fascinated,5269
沼泽,marsh,5270
召集,to convene,5271
兆头,omen,5272
照办,to follow the rules,5273
照常,as usual,5274
照例,as a rule,5275
照料,to tend,5276
照明,lighting,5277
罩,cover,5278
肇事,to cause an accident,5279
折腾,to toss from side to side,5280
遮,to cover up,5281
遮盖,to hide,5282
折叠,to fold,5283
折合,to convert into,5284
折扣,discount,5285
折磨,to torment,5286
折射,to refract,5287
这会儿,(coll.) now,5288
这样一来,thus,5289
针锋相对,to oppose each other with equal harshness,5290
针灸,acupuncture and moxibustion,5291
侦察,to investigate a crime,5292
珍藏,collection,5293
珍视,to place great importance on,5294
珍重,precious,5295
真假,genuine or fake,5296
真空,vacuum,5297
真情,real situation,5298
真是的,Really!,5299
真心,sincere,5300
真挚,sincere,5301
诊所,clinic,5302
枕头,pillow,5303
阵容,troop arrangement,5304
阵营,group of people,5305
振奋,to stir oneself up,5306
振兴,to revive,5307
振作,to bestir oneself,5308
震,to shake,5309
震动,to shake,5310
震撼,to shake,5311
镇定,calm,5312
争吵,to quarrel,5313
争端,dispute,5314
争分夺秒,lit. fight minutes,5315
争光,to win an honor,5316
争气,to work hard for sth,5317
争先恐后,striving to be first and fearing to be last,5318
争执,to dispute,5319
征,to invite,5320
征集,to collect,5321
征收,to levy,5322
挣扎,to struggle,5323
症结,hard lump in the abdomen,5324
睁,to open,5325
蒸,to evaporate,5326
拯救,to save,5327
整合,to conform,5328
整洁,neatly,5329
整数,whole number,5330
正面,front,5331
正能量,positive energy,5332
正视,to face squarely,5333
正直,upright,5334
正宗,orthodox school,5335
证人,witness,5336
郑重,serious,5337
之,(possessive particle,5338
之,(possessive particle,5339
之所以,the reason why,5340
支票,check,5341
支柱,mainstay,5342
汁,juice,5343
芝麻,sesame,5344
芝士,cheese,5345
知己,to know oneself,5346
知觉,perception,5347
知识分子,intellectual,5348
知足,content with one's situation,5349
肢体,limb,5350
脂肪,fat (in the body,5351
执法,to enforce a law,5352
执意,to be determined to,5353
执照,license,5354
执着,to be strongly attached to,5355
直奔,to go straight to,5356
直达,to go nonstop to,5357
直观,direct observation,5358
直径,diameter,5359
直觉,intuition,5360
直视,to look straight at,5361
直至,lasting until,5362
值钱,valuable,5363
职权,authority,5364
职业病,occupational disease,5365
职员,office worker,5366
止步,to halt,5367
止咳,to suppress coughing,5368
止血,to staunch,5369
旨在,to have as its purpose,5370
指点,to point out,5371
指教,to give advice or comments,5372
指令,order,5373
指南,to guide,5374
指南针,compass,5375
指手画脚,to gesticulate while talking,5376
指望,to hope for sth,5377
指向,to point towards,5378
指引,to guide,5379
至此,up until now,5380
至关重要,extremely important,5381
志气,ambition,5382
制,to manufacture,5383
制裁,to punish,5384
制服,to subdue,5385
制品,products,5386
制止,to curb,5387
质地,texture,5388
质朴,simple,5389
质问,to question,5390
质疑,to call into question,5391
治学,scholarship,5392
治愈,to cure,5393
致,to send,5394
致辞,to express in words or writing,5395
致富,to become rich,5396
致敬,to greet,5397
致力于,to devote oneself to,5398
致命,fatal,5399
致使,to cause,5400
秩序,order,5401
窒息,to choke,5402
智商,IQ,5403
滞后,to lag behind,5404
滞留,to detain,5405
置,to install,5406
中国画,Chinese painting,5407
中立,neutral,5408
中途,midway,5409
中型,medium sized,5410
中性,neutral,5411
中旬,middle third of a month,5412
中庸,golden mean mediocre,5413
中止,to cease,5414
忠诚,devoted,5415
忠实,faithful,5416
忠于,to be loyal to,5417
忠贞,loyal and dependable,5418
终结,end,5419
终究,in the end,5420
终生,throughout one's life,5421
衷心,heartfelt,5422
肿瘤,tumor,5423
种族,race,5424
仲裁,arbitration,5425
众人,everyone,5426
众所周知,as everyone knows,5427
众志成城,unity of will is an impregnable stronghold,5428
重创,to inflict heavy losses,5429
重量级,heavyweight,5430
重任,heavy responsibility,5431
重伤,seriously hurt,5432
重心,center of gravity,5433
重型,heavy,5434
重中之重,of the utmost importance,5435
周边,periphery,5436
周到,thoughtful,5437
周密,careful,5438
周旋,to mix with others,5439
昼夜,day and night,5440
皱,to wrinkle,5441
骤然,suddenly,5442
朱红,vermilion,5443
株,tree trunk,5444
诸多,(used for abstract things) a good deal,5445
诸如此类,things like this,5446
竹竿,bamboo,5447
逐年,year after year,5448
主,owner,5449
主编,editor in chief,5450
主妇,housewife,5451
主力,main force,5452
主权,sovereignty,5453
主人公,hero,5454
主食,main food,5455
主题歌,theme song,5456
主演,to act the leading role,5457
主页,home page,5458
主义,-ism,5459
主宰,to dominate,5460
柱,pillar,5461
嘱咐,to tell,5462
瞩目,to focus attention upon,5463
助威,to cheer for,5464
住处,residence,5465
住户,household,5466
住宿,to stay at,5467
住址,address,5468
贮藏,to store up,5469
注,to register,5470
注定,to foreordain,5471
注入,to pour into,5472
铸造,to cast,5473
筑,to build,5474
爪子,(animal's) claw,5475
拽,to pull,5476
专长,specialty,5477
专程,specifically,5478
专柜,sales counter dedicated to a certain kind of product,5479
专栏,special column,5480
专卖店,specialty store,5481
专人,specialist,5482
专职,special duty,5483
专制,autocracy,5484
专注,concentrated,5485
专著,monograph,5486
砖,brick,5487
转播,relay,5488
转达,to pass on,5489
转机,(to take) a turn for the better,5490
转交,to pass on to sb,5491
转型,transformation,5492
转学,to change schools,5493
转眼,in a flash,5494
转载,to forward,5495
转折,shift in the trend of events,5496
转折点,turning point,5497
传,biography,5498
传记,biography,5499
转悠,to roll,5500
撰写,to write,5501
庄稼,farm crop,5502
庄严,solemn,5503
庄园,manor,5504
桩,stump,5505
装扮,to decorate,5506
壮,to strengthen,5507
壮大,to expand,5508
壮胆,to embolden,5509
壮丽,magnificence,5510
壮实,robust,5511
状元,top scorer in the palace examination the most brilliantly talented person in the field,5512
撞击,to strike,5513
幢,classifier for buildings,5514
追悼会,a memorial service,5515
追赶,to pursue,5516
追溯,lit. to go upstream,5517
追随,to follow,5518
追尾,to tailgate,5519
追问,to question closely,5520
追逐,to chase,5521
追踪,to follow a trail,5522
坠,to fall,5523
准许,to allow,5524
准则,norm,5525
拙劣,clumsy,5526
捉迷藏,to play hide-and-seek,5527
灼热,burning hot,5528
卓越,outstanding,5529
酌情,to use discretion,5530
着力,to put effort into sth,5531
着落,whereabouts,5532
着实,truly,5533
着手,to put one's hand to it,5534
着想,to give thought,5535
着眼,to have one's eyes on,5536
着眼于,focus on,5537
着重,to put emphasis on,5538
姿势,posture,5539
姿态,attitude,5540
兹,now,5541
资本主义,capitalism,5542
资历,qualifications,5543
资深,veteran,5544
资讯,information,5545
滋润,moist,5546
滋味,taste,5547
子弟,child,5548
子孙,offspring,5549
自卑,feeling inferior,5550
自称,to call oneself,5551
自发,spontaneous,5552
自费,(be) at one's own expense,5553
自负,conceited,5554
自理,to take care of oneself,5555
自力更生,regeneration through one's own effort,5556
自立,independent,5557
自强不息,to strive unremittingly,5558
自然而然,involuntary,5559
自然界,nature,5560
自如,unobstructed,5561
自始至终,from start to finish,5562
自私,selfish,5563
自私自利,everything for self and selfish profit,5564
自卫,self-defense,5565
自相矛盾,to contradict oneself,5566
自信心,self-confidence,5567
自行,voluntary,5568
自以为是,to believe oneself infallible,5569
自由自在,free and easy,5570
自责,to blame oneself,5571
自助,self-service,5572
自尊,self-respect,5573
自尊心,self-respect,5574
字迹,handwriting,5575
字幕,caption,5576
字体,calligraphic style,5577
字眼,wording,5578
宗,school,5579
宗旨,objective,5580
综上所述,to summarize,5581
总的来说,generally speaking,5582
总额,total,5583
总而言之,in short,5584
总计,(grand) total,5585
纵观,to survey comprehensively,5586
纵横交错,criss-crossed,5587
纵然,even if,5588
纵容,to indulge,5589
纵深,depth depth (of deployment,5590
粽子,glutinous rice and choice of filling wrapped in leaves and boiled,5591
走过场,to go through the motions,5592
走后门,lit. to enter by the back door,5593
走近,to approach,5594
走廊,corridor,5595
走投无路,to be at an impasse,5596
走弯路,to take an indirect route,5597
奏效,to show results,5598
揍,to beat up,5599
租赁,to rent,5600
足迹,footprint,5601
足智多谋,resourceful,5602
阻挡,to stop,5603
阻拦,to stop,5604
阻力,resistance,5605
阻挠,to thwart,5606
组建,to organize,5607
组装,to assemble and install,5608
祖传,passed on from ancestors,5609
祖籍,ancestral hometown,5610
祖先,ancestor,5611
祖宗,ancestor,5612
钻空子,lit. to drill a hole,5613
钻研,to study meticulously,5614
钻石,diamond,5615
嘴唇,lip,5616
罪犯,criminal,5617
罪魁祸首,criminal ringleader,5618
尊贵,respected,5619
尊严,dignity,5620
遵循,to follow,5621
遵照,in accordance with,5622
琢磨,to ponder,5623
左顾右盼,glancing to left and right,5624
佐料,condiments,5625
作弊,to practice fraud,5626
作对,to set oneself against,5627
作风,style,5628
作客,to live somewhere as a visitor,5629
作物,crop,5630
坐落,to be situated,5631
座谈,to have an informal discussion,5632
座右铭,motto,5633
做生意,to do business,5634
